ensembl_gene_id,gene_symbol,entrez_id,description,rbpworld_family,species,common_name,group,neurons,genome_mb,cell_types,data_source,protein_type,is_canonical
WBGene00002075,imb-1,,IMportin Beta family,IBN_N,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002076,imb-2,,IMportin Beta family,IBN_N,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002078,xpo-1,,EXPOrtin (Nuclear export receptor),CRM1_C,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002079,xpo-2,,EXPOrtin (Nuclear export receptor),IBN_N,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002080,xpo-3,,EXPOrtin (Nuclear export receptor),Xpo1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002083,inf-1,,Eukaryotic initiation factor 4A,DEAD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002147,ire-1,,Serine/threonine-protein kinase/endoribonuclease ire-1 Serine/threonine-protein kinase Endoribonuclease,Ribonuc_2-5A,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002152,iars-1,,"Isoleucine--tRNA ligase, cytoplasmic",tRNA-synt_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002153,iars-2,,Isoleucyl Amino-acyl tRNA Synthetase,tRNA-synt_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002169,isw-1,,Chromatin-remodeling complex ATPase chain isw-1,ResIII,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002191,kin-3,,Casein kinase II subunit alpha,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002202,kin-19,,Casein kinase I isoform alpha,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002215,klc-2,,Kinesin light chain,PPR,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002238,kars-1,,Lysine--tRNA ligase,tRNA-synt_2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002244,laf-1,,ATP-dependent RNA helicase laf-1,DEAD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002249,lap-1,,Leucine aminopeptidase 1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002250,lap-2,,Putative aminopeptidase W07G4.4,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002254,lbp-2,,Fatty acid-binding protein homolog 2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002258,lbp-6,,Fatty acid-binding protein homolog 6,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002259,lbp-7,,Fatty acid-binding protein homolog 7,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002262,ldh-1,,L-lactate dehydrogenase,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002264,lec-1,,32 kDa beta-galactoside-binding lectin,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002271,lec-8,,Probable galaptin lec-8,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002278,lep-2,,LEPtoderan male tail,zf-CCCH,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002335,let-60,,Ras protein let-60,GTP_EFTU,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002348,myo-1,,Myosin-1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002637,let-418,,-,ResIII,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002845,let-711,,NTL-1a,Not1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002879,let-754,,Adenylate kinase,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002891,let-767,,Very-long-chain 3-oxooacyl-coA reductase let-767,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00002957,let-858,,Pre-mRNA-splicing factor CWC22 homolog,MA3,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00002978,lev-11,,Tropomyosin isoforms a/b/d/f,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003014,lin-28,,-,CSD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003036,lin-53,,Probable histone-binding protein lin-53,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003052,lmn-1,,Lamin-1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003053,lmp-1,,LAMP family protein lmp-1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003059,lpd-2,,LiPid Depleted,Sas10_Utp3,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003062,lpd-6,,LiPid Depleted,Brix,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003063,lpd-7,,Pescadillo homolog,Pescadillo_N,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003066,lpl-1,,LiPoate Ligase; Ny,MRP-S32,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003073,lars-1,,Leucine--tRNA ligase,tRNA-synt_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003074,lars-2,,Leucyl Amino-acyl tRNA Synthetase,tRNA-synt_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003076,lsm-1,,LSM Sm-like protein,LSM,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003077,lsm-3,,LSM Sm-like protein,LSM,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003078,lsm-4,,Probable U6 snRNA-associated Sm-like protein LSm4,LSM,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003079,lsm-5,,LSM Sm-like protein,LSM,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003080,lsm-6,,LSM Sm-like protein,LSM,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003081,lsm-7,,LSM Sm-like protein,LSM,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003082,lsm-8,,LSM Sm-like protein,LSM,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003085,ccar-1,,CCAR1 homolog,S1-like,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003123,mag-1,,Protein mago nashi homolog,Mago_nashi,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003157,mcm-5,,DNA replication licensing factor mcm-5,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003162,mdh-2,,"Probable malate dehydrogenase, mitochondrial",Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003171,mec-7,,Tubulin beta-1 chain,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003172,mec-8,,Mec-8 protein,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003186,mek-2,,Dual specificity mitogen-activated protein kinase kinase mek-2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003228,mex-1,,MEX-1; Muscle EXcess,zf-CCCH,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003229,mex-3,,Muscle EXcess,KH_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003230,mex-5,,Zinc finger protein mex-5,zf-CCCH,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003231,mex-6,,Zinc finger protein mex-6,zf-CCCH,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003235,mif-2,,MIF-like protein mif-2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003369,mlc-1,,Myosin regulatory light chain 1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003370,mlc-2,,Myosin regulatory light chain 2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003371,mlc-3,,"Myosin, essential light chain",Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003372,mlc-4,,Myosin regulatory light chain,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003380,mnm-2,,Zinc finger protein mnm-2,zf-C2H2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003388,moe-3,,CCCH-type zinc finger protein moe-3,zf-CCCH,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003389,mog-1,,Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-1,HA2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003390,mog-2,,Probable U2 small nuclear ribonucleoprotein A',Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003391,mog-3,,Masculinisation Of Germline; Sex determining protein MOG-3,CWC25,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003392,mog-4,,Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-4,HA2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003393,mog-5,,Probable pre-mRNA-splicing factor ATP-dependent RNA helicase mog-5,HA2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003400,dapk-1,,Death-associated protein kinase dapk-1,RIO1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003406,mrg-1,,MRG (Mortality factor-Related Gene) related,Tudor-knot,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003415,mars-1,,"Methionine--tRNA ligase, cytoplasmic",tRNA-synt_1g,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003423,msi-1,,MuSashI (Fly neural) family; Neural RNA-binding protein MSI-1,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003424,msp-3,,Major sperm protein 3,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003463,msp-76,,Major sperm protein 10/36/56/76,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003465,msp-78,,Major sperm protein 78,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003485,mua-6,,Intermediate filament protein ifa-2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003495,mup-2,,Troponin T,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003499,mut-2,,MUTator,PAP_assoc,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003504,mut-7,,Exonuclease mut-7,DNA_pol_A_exo1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003507,mut-14,,MUTator,DEAD,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003514,myo-2,,Myosin-2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003515,myo-3,,Myosin-3,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003582,dcap-2,,mRNA-decapping enzyme 2,DCP2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003594,nft-1,,Nitrilase and fragile histidine triad fusion protein NitFhit Bis(5'-adenosyl)-triphosphatase Nitrilase homolog,DcpS_C,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003596,ngp-1,,Nucleolar GTP-binding protein 2,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003783,nos-1,,NanOS related,zf-nanos,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003785,nos-3,,NanOS related,zf-nanos,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003805,npp-19,,Nucleoporin NUP53,Nup35_RRM,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003815,nars-1,,"Asparagine--tRNA ligase, cytoplasmic",tRNA-synt_2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003821,nst-1,,Guanine nucleotide-binding protein-like 3 homolog,GN3L_Grn1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003825,ntl-2,,NOT-Like (Yeast CCR4/NOT complex component),NOT2_3_5,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003826,ntl-3,,NOT-Like (Yeast CCR4/NOT complex component),Not3,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003827,ntl-4,,NOT-Like (Yeast CCR4/NOT complex component),RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003834,nxf-1,,Nuclear RNA export factor 1,TAP_C,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003836,nxt-1,,NTF2-related export protein,NTF2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003847,blmp-1,,B lymphocyte-induced maturation protein 1 homolog,zf-C2H2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003864,oma-1,,CCCH-type zinc finger protein oma-1,zf-CCCH,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003865,oma-2,,CCCH-type zinc finger protein oma-2,zf-CCCH,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003901,paa-1,,Probable serine/threonine-protein phosphatase PP2A regulatory subunit,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003902,pab-1,,Polyadenylate-binding protein,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003903,pab-2,,Polyadenylate-binding protein,RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003904,pabp-2,,PolyA Binding Protein (Nuclear),RRM_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003922,pas-1,,Proteasome subunit alpha type-6,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003925,pas-4,,Proteasome subunit alpha type-7,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003926,pas-5,,Proteasome subunit alpha type-5,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003927,pas-6,,Proteasome subunit alpha type-1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003928,pas-7,,Proteasome subunit alpha type-3,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003933,pat-9,,Paralysed Arrest at Two-fold,zf-C2H2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003949,pbs-3,,Proteasome subunit beta type-3,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003950,pbs-4,,Proteasome subunit beta type-2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003954,pcm-1,,Protein-L-isoaspartate O-methyltransferase,Methyltransf_31,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003955,pcn-1,,Proliferating cell nuclear antigen,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003962,pdi-1,,Protein disulfide-isomerase 1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003963,pdi-2,,Protein disulfide-isomerase 2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003978,pes-4,,Patterned Expression Site,KH_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00003989,pfn-1,,Profilin-1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003990,pfn-2,,Profilin-2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00003992,pgl-1,,P granule abnormality protein 1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00004014,phb-1,,Mitochondrial prohibitin complex protein 1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00004015,phb-2,,Mitochondrial prohibitin complex protein 2,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00004016,phf-5,,PHF-5; PHd Finger family,PHF5,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004025,phy-2,,Prolyl 4-hydroxylase subunit alpha-2,hmm_2OG-FeII_Oxy,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004027,pie-1,,Pharynx and intestine in excess protein 1,zf-CCCH,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004046,plp-1,,Pur alpha Like Protein,PurA,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004049,parp-1,,Poly(ADP-ribose) polymerase pme-1,PARP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004050,parp-2,,Poly(ADP-ribose) polymerase pme-2,PARP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004053,tank-1,,Tankyrase-like protein,PARP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004078,pos-1,,Cytoplasmic zinc-finger protein; POsterior Segregation,zf-CCCH,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004093,ppw-1,,Piwi-like protein,Piwi,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004094,ppw-2,,Piwi-like protein,Piwi,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004095,pqe-1,,Putative RNA exonuclease pqe-1,RNase_T,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004131,pqn-44,,Prion-like-(Q/N-rich)-domain-bearing protein,NTP_transf_7,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004147,larp-5,,LARP (RNA binding La related protein) homolog,La,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004178,prg-1,,Piwi-like protein,Piwi,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004179,prg-2,,Piwi-like protein,Piwi,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004185,pro-1,,Pre-rRNA-processing protein pro-1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00004187,prp-8,,Pre-mRNA-splicing factor 8 homolog,PROCN,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004188,prp-21,,Pre-RNA processing 21; Yeast PRP (Splicing factor) related,Surp,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004189,pars-1,,Prolyl Amino-acyl tRNA Synthetase,ProRS-C_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004190,pars-2,,Prolyl Amino-acyl tRNA Synthetase,tRNA-synt_2b,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004204,swsn-4,,SWI/SNF nucleosome remodeling complex component; SWI2/SNF2-like protein,BRK,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004207,ptb-1,,PTB (HnRNP) homolog; Putative RNA-binding protein PTB-1b,RRM_5,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004239,puf-3,,PUF (Pumilio/FBF) domain-containing,PUF,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004242,puf-6,,Pumilio domain-containing protein 6,PUF,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004243,puf-7,,Pumilio domain-containing protein 7,PUF,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004244,puf-8,,PUF (Pumilio/FBF) domain-containing,PUF,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004245,puf-9,,PUF (Pumilio/FBF) domain-containing,PUF,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004248,pus-1,,tRNA pseudouridine synthase,PseudoU_synth_1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004266,rab-1,,RAB family,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004268,rab-5,,RAB family,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004269,rab-6.1,,Ras-related protein Rab-6.1,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004270,rab-6.2,,Ras-related protein Rab-6.2,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004271,rab-7,,RAB family,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004274,rab-11.1,,Ras-related protein rab-11.1,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004275,rab-11.2,,RAB family,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004276,rab-14,,RAB family,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004277,rab-18,,Ras-related protein Rab-18,GTP_EFTU,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004279,rab-21,,RAB family,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004282,rab-30,,RAB family,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004284,rab-35,,RAB family,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004286,rab-39,,RAB family,MMR_HSR1,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004298,rad-54,,-,ResIII,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004302,ran-1,,GTP-binding nuclear protein ran-1,Non-canonical_RBP,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,False
WBGene00004305,ran-4,,Probable nuclear transport factor 2,NTF2,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
WBGene00004309,rap-3,,RAP homolog (Vertebrate Rap GTPase family),GTP_EFTU,Caenorhabditis_elegans,worm,main6,302.0,100,60,RBPWorld,RBP,True
